Continent,Country,ClusterCode,PlotCode,PlotViewID,Census.Int,PlotID,Plot.Name,Plot.View.Name,N_plots,PlotArea,Lat,Lon,Alt,rec.rate,mort.rate,N_ini.ha,N_int.ha,N_fin.ha,N_rec.ha.yr,N_mor.ha.yr,N_change.ha.yr,BA_ini.ha,BA_int.ha,BA_fin.ha,BA_gainrec.ha.yr,BA_gainsurv.ha.yr,BA_mor.ha.yr,BA_gain.ha.yr,BA_netchange.ha.yr,AGB_ini.ha,AGB_int.ha,AGB_fin.ha,AGB_mort_act.ha.yr,AGB_gain_rec.ha.yr,AGB_gain_surv.ha.yr,AGB_mort_unobs.ha.yr,AGB_rec_unobs.ha.yr,AGBGain_tot.ha.yr,AGBMor_tot.ha.yr,AGBnetchange.ha.yr,WD_mean_ini,WD_mean_int,WD_mean_fin,WD_change.yr,WD_ba_ini,WD_ba_int,WD_ba_fin,H_mean_ini,H_mean_int,H_mean_fin,H_change.yr,mean_growth.mm.yr,neg_growth.trees.ha,neg_growth.pc.trees,int_ini,int_fin,mid_int_date,int_c_length,AGBnetchange_rel,AGBGain_rel,AGBMor_rel,AGBnetchange_N,AGBGain_N,AGBMor_N,CRT,tot_monitor_length,AGBnetchange_change,AGBGain_change,AGBMor_change,merged
africa,CAMEROON,DJL,DJL-05,1030,1,2206,Dja Lomie Plot 5 Monodominant,Main Plot View,1,1,3.029861,13.580111,604,0.003894308,0.00340752,323,323.5,324,1.257861635,1.100628931,0.157232704,34.49283772,35.29089768,36.08895764,0.012975864,0.307097721,0.069111334,0.320073585,0.250962252,525.7424803,539.6774544,553.6124286,0.83559487,0.083304174,5.134358042,0.028491026,0.000949057,5.2471023,0.865034954,4.382067346,0.687108359,0.686452971,0.685797583,-0.000206097,0.701341307,0.70130801,0.701274712,33.59543558,33.72410634,33.85277709,0.040462501,1.468334528,4,1.236476043,2006.353,2012.713,2009.533,6.36,0.833500718,0.998036586,0.164535868,0.013545803,0.016247968,0.119370696,100.1967277,6.36,NA,NA,NA,no
africa,CAMEROON,DJL,DJL-06,1031,1,2207,Dja Lomie Plot 6 Mixed forest,Main Plot View,1,1,3.028056,13.612,585,0.006227038,0.011831372,505,496,487,3.144654088,5.974842767,-2.830188679,25.33167866,26.0715253,26.81137194,0.028779162,0.433670562,0.229793548,0.462449725,0.232656176,272.5835641,282.2050739,291.8265836,2.290181822,0.170848728,5.144965083,0.074898963,0.008346899,5.399059672,2.373427684,3.025631988,0.639908911,0.639637313,0.639365714,-8.54E-05,0.613451079,0.610650601,0.607850122,26.43456751,26.75754592,27.08052432,0.101565536,2.058166,1,0.201612903,2006.359,2012.719,2009.539,6.36,1.109983281,1.980698906,0.870715625,0.006100064,0.011017056,0.060267943,50.48722939,6.36,NA,NA,NA,no
africa,GABON,WKA,WKA-09,1043,1,2219,"Waka National Park, Logging camp plot 9",Main Plot View,1,1,-1.236666667,11.11226633,689,0.002663461,0.01145288,551,534.5,518,1.467566774,6.310537129,-4.842970355,45.00195288,45.43810922,45.87426556,0.015049354,0.818414278,0.705445921,0.833463632,0.128017711,520.320942,523.9272679,527.5335939,9.904660002,0.10700334,10.85616148,0.388644667,0.002683784,11.35449327,10.29598845,1.058504822,0.638515426,0.639211367,0.639907308,0.000204268,0.587465277,0.582895771,0.578326265,30.61247988,30.8781974,31.14391492,0.07799164,2.472618902,10,1.87090739,2006.83,2013.644,2010.237,6.814,0.203433061,2.182209548,1.978776486,0.001980364,0.021370397,0.23034093,45.82511341,6.814,NA,NA,NA,no
africa,GHANA,FUR,FUR-08,1066,1,1690,Fure Headwaters 8,FUR-08; excluding logged area and palms,1,0.6,5.5799,-2.39165,110,0.004474456,0.022931585,581.6666667,554.1666667,526.6666667,2.602641681,13.33853862,-10.73589694,20.7818972,21.20100661,21.62011601,0.072426394,0.492605724,0.401413378,0.565032119,0.163618741,183.3366547,189.8483697,196.3600847,3.452566443,0.577366085,5.417349472,0.13412388,0.010661696,6.139501133,3.597352019,2.542149113,0.604045845,0.604503315,0.604960784,0.000178594,0.580427821,0.580828609,0.581229397,22.67880335,23.02235288,23.3659024,0.134120446,2.416527451,1.666666667,0.30075188,1990.211,1995.334,1992.7725,5.123,1.386601668,3.348758131,1.962156462,0.004587337,0.010553278,0.050525363,29.86181626,18.989,NA,NA,NA,no
africa,GHANA,FUR,FUR-08,1066,2,1690,Fure Headwaters 8,FUR-08; excluding logged area and palms,1,0.6,5.5799,-2.39165,110,0.014834574,0.015747471,526.6666667,523.3333333,520,7.812875619,8.293667965,-0.480792346,21.62011601,21.93549788,22.25087975,0.119032342,0.313455394,0.38699778,0.432487736,0.045489957,196.3600847,201.3117473,206.26341,3.684650682,0.641211704,3.757655429,0.4282083,0.035113352,4.862188785,4.147972334,0.714216451,0.604960784,0.600133935,0.595307087,-0.000696214,0.581229397,0.579329372,0.577429348,23.3659024,23.68531168,24.00472097,0.046070861,1.621068282,53.33333333,10.1910828,1995.334,2009.2,2002.267,13.866,0.36372792,2.476159446,2.112431527,0.001364745,0.009127908,0.032040441,40.38512146,18.989,-0.192525427,-0.134531818,0.057993608,no
africa,GHANA,BBR,BBR-14,1068,1,2095,Bobiri 14,BBR-14; excluding logged area,1,0.88,6.70869,-1.29328,230,0.016476353,0.0158962,495.4545455,498.2954545,501.1363636,8.163284078,7.875844497,0.28743958,27.64112268,27.71035062,27.77957856,0.128345011,0.338716706,0.460057322,0.467061717,0.007004395,269.7727741,277.3792492,284.9857244,3.870872604,0.684335952,3.956150163,0.628752281,0.069168338,5.338406734,4.568793223,0.76961351,0.587779817,0.581213438,0.574647059,-0.000664378,0.536204098,0.547689711,0.559175324,28.26729848,28.07441844,27.88153841,-0.019515357,2.225248469,7.954545455,1.596351197,1990.534,2010.301,2000.4175,19.767,0.285282128,1.978853037,1.693570909,0.001544492,0.011643519,0.024863999,50.53432373,19.767,NA,NA,NA,no
africa,GHANA,BBR,BBR-16,1069,1,2098,Bobiri 16,BBR-16; excluding logged area,1,0.92,6.69823,-1.28855,205,0.016342734,0.010382443,571.7391304,605.4347826,639.1304348,9.34378078,5.936048966,3.407731814,20.6069859,23.88736183,27.16773775,0.156403231,0.420885909,0.245535911,0.577289139,0.331753229,198.5661463,232.6745128,266.7828794,2.198415154,0.87706007,4.770825813,0.569248116,0.047769427,6.264903426,2.815432697,3.449470729,0.579846008,0.577946711,0.576047414,-0.000192081,0.592979355,0.586031564,0.579083774,23.74887809,24.5759274,25.40297671,0.083641719,2.125362817,13.04347826,2.154398564,1990.542,2010.318,2000.43,19.776,1.737189744,3.155071267,1.417881522,0.00569751,0.010500382,0.01872724,31.69500514,19.776,NA,NA,NA,no
africa,GHANA,BBR,BBR-17,1070,1,2097,Bobiri 17,BBR-17; excluding logged area and palms,1,0.96,6.68731,-1.28286,245,0.017749577,0.013284275,458.3333333,479.1666667,500,8.135222752,6.088625833,2.046596919,30.93427702,31.08995112,31.24562522,0.11838477,0.399351641,0.502443509,0.517736411,0.015292902,303.6598318,306.6952597,309.7306876,4.833905055,0.643913635,4.488181693,0.69226964,0.052945433,5.877310402,5.579120128,0.298190274,0.563579545,0.562057719,0.560535893,-0.000149499,0.510857684,0.519679841,0.528501999,29.83964038,29.29140489,28.7431694,-0.053856819,2.440111667,8.333333333,1.739130435,1990.556,2010.915,2000.7355,20.359,0.098198788,1.935491556,1.837292768,0.00062231,0.013422599,0.038996209,51.66646153,20.359,NA,NA,NA,no
africa,GHANA,ESU,ESU-18,1071,1,2104,Esuboni 18,ESU-18; excluding logged are and palms,1,0.52,5.86262,-0.80311,200,0.024521025,0.016695166,444.2307692,473.0769231,501.9230769,10.89299372,7.416506362,3.476487357,17.92301567,19.94016812,21.95732057,0.204491583,0.360484869,0.321872812,0.564976452,0.24310364,154.5890864,173.678527,192.7679676,2.829956077,1.162650595,3.967931046,0.533635649,0.075970472,5.740187762,3.439562199,2.300625563,0.57117316,0.568857349,0.566541538,-0.000279097,0.568476193,0.564513609,0.560551024,22.37813681,22.73990145,23.1016661,0.043599234,2.544955284,13.46153846,2.845528455,1993.627,2010.222,2001.9245,16.595,1.488219911,3.713190819,2.224970908,0.004863111,0.012355234,0.022993393,26.93101563,16.595,NA,NA,NA,no
africa,GHANA,TBE,TBE-05,1072,1,2100,Tinte Bepo 5,TBE-05; excluded logged area and palms,1,0.64,7.00543,-2.04786,270,0.012026439,0.012182627,500,499.21875,498.4375,6.013219712,6.091313475,-0.078093762,21.75037741,24.09455898,26.43874056,0.082198615,0.360724629,0.208598816,0.442923244,0.234324428,204.0556498,234.9856317,265.9156137,1.532510672,0.460957931,4.163314231,0.27928228,0.035196922,4.938751364,1.846989874,3.091761491,0.568278125,0.567018156,0.565758186,-0.000125947,0.576492048,0.579614798,0.582737548,23.97276776,24.88354915,25.79433053,0.091041721,2.082018432,6.25,1.251956182,1990.734,2010.742,2000.738,20.008,1.515156034,2.420296311,0.905140277,0.0061932,0.011010418,0.012574447,41.31725505,20.008,NA,NA,NA,no
africa,GHANA,DRA,DRA-04,1073,1,1687,Draw River 4,DRA-04; excluding palms,1,1,5.16415,-2.38239,85,0.026547508,0.018446156,424,456.5,489,11.25614332,7.821170005,3.434973313,26.08527762,25.65494697,25.22461632,0.197198691,0.275772707,0.518453684,0.472971398,-0.045482286,272.0301298,262.2723602,252.5145906,5.384308795,1.228025508,3.124970116,0.578778194,0.105884218,5.037658036,6.068971207,-1.031313171,0.612476415,0.606848883,0.60122135,-0.000594782,0.548739755,0.547360761,0.545981768,30.17998601,29.49983287,28.81967973,-0.071886397,2.043689017,5,1.095290252,1990.321,2009.244,1999.7825,18.923,-0.379117259,1.851875026,2.230992285,-0.002259175,0.011322355,0.036380465,53.99932425,18.923,NA,NA,NA,no
africa,GHANA,DRA,DRA-05,1074,1,1688,Draw River 5,DRA-05; excluding palms,1,1,5.21093,-2.43575,85,0.011905362,0.008897691,422,434,446,5.024062616,3.754825744,1.269236871,24.38528722,25.76195236,27.13861751,0.062673145,0.314581559,0.231645191,0.377254704,0.145609513,237.0074273,251.4536383,265.8998492,2.506309396,0.360107509,3.674173854,0.314429748,0.020803589,4.3695147,2.841542733,1.527971966,0.617658768,0.617614684,0.6175706,-4.66E-06,0.551872782,0.553194432,0.554516083,27.47835519,27.63435832,27.79036146,0.016500411,1.915187779,9,2.073732719,1990.321,2009.23,1999.7755,18.909,0.644693706,1.843619311,1.198925605,0.003520673,0.010467732,0.035300132,54.24113286,18.909,NA,NA,NA,no
africa,GHANA,BOR,BOR-05,1075,1,1682,Bonsa River 05,BOR-05; excluding palms,1,1,5.34509,-1.83486,100,0.026121442,0.015636075,337,365.5,394,8.802926043,5.269357138,3.533568905,18.4967158,20.41247745,22.32823911,0.139695267,0.369798427,0.271968227,0.509493695,0.237525467,182.5246679,205.0368601,227.5490522,2.273227064,0.78933074,4.275067627,0.442245858,0.054152352,5.560796577,2.769625273,2.791171303,0.578465875,0.572404128,0.56634238,-0.000751565,0.570187828,0.572895501,0.575603174,26.05049122,26.31651381,26.58253641,0.032982778,3.12717404,3,0.820793434,1993.129,2009.26,2001.1945,16.131,1.529202236,3.046600024,1.517397788,0.007636584,0.016964554,0.026743848,32.82347509,16.131,NA,NA,NA,no
africa,GHANA,TON,TON-08,1076,1,1692,Tonton 08,TON-08; excluding palms,1,1,6.039,-2.103,120,0.010545687,0.013095194,485,474,463,5.114658273,6.351169065,-1.236510791,29.16024652,29.40983741,29.65942831,0.07336432,0.328165856,0.373473645,0.401530176,0.028056531,282.9854359,285.8777637,288.7700915,3.84418216,0.409928999,3.759379938,0.508421867,0.028286741,4.706017545,4.380890768,0.325126777,0.607865979,0.604723788,0.601581597,-0.000353214,0.558277174,0.5491206,0.539964027,27.08843633,27.63917612,28.18991592,0.0619087,1.766205279,12,2.53164557,1991.359,2009.151,2000.255,17.792,0.1148917,1.662989309,1.548097609,0.000685921,0.01010586,0.034019311,60.13267761,17.792,NA,NA,NA,no
africa,GHANA,FUR,FUR-07,1077,1,1689,Fure Headwaters 7,FUR-07; excluding palms,1,1,5.56122,-2.38508,120,0.003475006,0.014247524,581,565.5,550,2.018978397,8.277811427,-6.25883303,20.79752558,21.5395623,22.28159903,0.041342896,0.526288602,0.268000275,0.567631498,0.299631223,179.6560708,187.6635901,195.6711095,2.468576772,0.25124319,5.450735306,0.115728587,0.00666934,5.824376423,2.590974699,3.233401724,0.584314974,0.584137183,0.583959391,-7.18E-05,0.577597209,0.576295779,0.574994349,21.88810957,22.15653693,22.42496428,0.108389807,2.568963068,5,0.884173298,1990.389,1995.342,1992.8655,4.953,1.79977315,3.241959149,1.442185999,0.005717775,0.010093954,0.06020919,30.84554598,18.792,NA,NA,NA,no
africa,GHANA,FUR,FUR-07,1077,2,1689,Fure Headwaters 7,FUR-07; excluding palms,1,1,5.56122,-2.38508,120,0.013400863,0.011824291,550,556,562,7.370474745,6.503360069,0.867114676,22.28159903,23.32495336,24.3683077,0.114326765,0.3381838,0.301725923,0.452510566,0.150784643,195.6711095,209.2433674,222.8156253,2.434418417,0.642073686,3.753795397,0.397169997,0.022039965,4.815079045,2.853628379,1.961450666,0.583959391,0.582631536,0.581303681,-0.0001919,0.574994349,0.577009744,0.57902514,22.42496428,22.84272202,23.26047976,0.060373978,1.672808729,39,7.014388489,1995.342,2009.181,2002.2615,13.839,1.002422213,2.46080224,1.458380027,0.003527789,0.008160425,0.027049094,40.63715417,18.792,-0.135371547,-0.107417771,0.027953776,no
africa,GABON,MAK,MAK-10,1085,1,2228,"M'Passa, Makouko, Hladik",Main Plot View,1,0.4,0.504,12.8,504,0.008018667,0.010205577,452.5,448.75,445,3.628447025,4.618023486,-0.989576461,34.85236944,34.59096144,34.32955345,0.033339266,0.340417098,0.442738551,0.373756364,-0.068982187,416.6662776,414.1807263,411.695175,5.361388535,0.204095979,4.501387743,0.112959189,0.010065282,4.828508193,5.484413006,-0.655904813,0.650569061,0.650399114,0.650229167,-4.48E-05,0.618562563,0.62117043,0.623778297,29.82634281,29.71823413,29.61012545,-0.028528482,1.779262428,5,1.114206128,1972.38,1979.959,1976.1695,7.579,-0.157417302,1.158843048,1.31626035,-0.001461626,0.010781767,0.15318253,86.29296274,40.9035,NA,NA,NA,no
africa,GABON,MAK,MAK-10,1085,2,2228,"M'Passa, Makouko, Hladik",Main Plot View,1,0.4,0.504,12.8,504,0.007934112,0.011483583,445,423.75,402.5,3.530679749,5.110194373,-1.579514624,34.32955345,32.30133632,30.27311919,0.054005282,0.202586213,0.407349077,0.256591495,-0.150757582,411.695175,389.9049041,368.1146331,4.872669704,0.419930509,2.833066177,0.396056267,0.037239934,3.686292887,5.305965906,-1.619673018,0.650229167,0.653399306,0.656569444,0.000235637,0.623778297,0.630006436,0.636234574,29.61012545,29.47174507,29.33336469,-0.010285827,1.392027523,10,2.359882006,1979.959,2006.866,1993.4125,26.907,-0.393415594,0.895393755,1.288809349,-0.003822237,0.009213223,0.035437598,111.6827088,40.9035,-0.055893302,-0.066242261,-0.010348959,no
africa,GABON,MAK,MAK-10,1085,3,2228,"M'Passa, Makouko, Hladik",Main Plot View,1,0.4,0.504,12.8,504,0.012582056,0.013549906,402.5,401.25,400,5.064277367,5.453837164,-0.389559797,30.27311919,30.33619256,30.39926592,0.048434009,0.304715518,0.333492849,0.353149527,0.019656677,368.1146331,370.7683532,373.4220732,3.700751916,0.275066214,4.252711825,0.088349081,0.006400655,4.622527776,3.795501653,0.827026123,0.656569444,0.65696863,0.657367816,0.000124405,0.636234574,0.636548087,0.636861601,29.33336469,29.49285581,29.65234692,0.049705061,1.643041322,40,9.968847352,2006.866,2013.2835,2010.07475,6.4175,0.224665376,1.255730514,1.031065139,0.002061124,0.011572005,0.105735769,79.63492075,40.9035,0.146840861,0.056188983,-0.090651878,no
africa,LIBERIA,GBO,GBO-19,1087,1,1309,Grebo F. R. 19,unlogged between c2-c3,1,0.78,5.414,-7.597,175,0.010238908,0.014789534,375.6410256,373.0769231,370.5128205,3.846153846,5.555555556,-1.709401709,27.94442336,26.60568248,25.26694161,0.032773591,0.296958039,1.222225546,0.32973163,-0.892493916,339.6153697,320.6740106,301.7326514,16.6621009,0.18892924,3.845598873,0.19305428,0.003948607,4.231531001,16.85910379,-12.62757279,0.682221843,0.682385756,0.682549669,0.000109275,0.635236699,0.636511739,0.637786779,29.63065678,29.30448964,28.9783225,-0.21744476,1.820238095,1.282051282,0.343642612,1985.29,1988.29,1986.79,3,-3.718198265,1.245977473,4.964175738,-0.033847102,0.01071274,0.999726054,80.25827288,28.9445,NA,NA,NA,no
africa,LIBERIA,GBO,GBO-19,1087,2,1309,Grebo F. R. 19,unlogged between c2-c3,1,0.78,5.414,-7.597,175,0.016939008,0.009798054,370.5128205,398.0769231,425.6410256,6.276119734,3.630304552,2.645815182,25.26694161,27.11605435,28.96516709,0.099445744,0.287717593,0.209671233,0.387163337,0.177492104,301.7326514,329.0822481,356.4318448,2.198491636,0.681926229,4.14179066,0.2265093,0.040431726,5.090657916,2.465432662,2.625225254,0.682549669,0.679887366,0.677225064,-0.000255548,0.637786779,0.638950464,0.640114148,28.9783225,29.44061176,29.90290103,0.044374089,1.635563574,0,0,1988.29,2009.126,1998.708,20.836,0.870050106,1.687141876,0.81709177,0.006594769,0.014046073,0.029064805,59.27183802,28.9445,1.279811885,0.072086501,-1.207725384,no
africa,LIBERIA,GBO,GBO-19,1087,3,1309,Grebo F. R. 19,unlogged between c2-c3,1,0.78,5.414,-7.597,175,0.033608055,0.008844225,425.6410256,452.5641026,479.4871795,14.30496684,3.764464957,10.54050188,28.96516709,29.21218135,29.45919562,0.124914542,0.34725884,0.37546622,0.472173382,0.096707162,356.4318448,357.1869095,357.9419741,5.157792718,0.70179543,4.751608403,0.085975981,0.007674716,5.54705453,5.251443415,0.295611115,0.677225064,0.677262918,0.677300771,1.48E-05,0.640114148,0.639142491,0.638170834,29.90290103,29.75947183,29.61604263,-0.056153156,1.59522489,25.64102564,5.66572238,2009.126,2014.2345,2011.68025,5.1085,0.082936224,1.556273552,1.473337327,0.000653192,0.011691655,0.268205221,64.25605569,28.9445,-0.179584431,0.035182533,0.214766964,no
africa,GABON,LOP,LOP-01,1096,1,2237,Lope Reitsma,Main Plot View,1,1,-0.166666667,11.41666667,250,0.003639523,0.015881555,394,375.5,357,1.433972103,6.257332812,-4.823360709,33.65774428,33.91666453,34.17558478,0.011934039,0.358011943,0.302439724,0.369945981,0.067506257,419.328302,421.3103946,423.2924871,4.548868511,0.071479899,4.994164145,0.118003247,0.006650531,5.190297822,4.67352229,0.516775533,0.650258883,0.650154133,0.650049383,-2.73E-05,0.622097575,0.615051079,0.608004584,30.92891461,31.29011392,31.65131323,0.094172679,1.4362327,43,11.45139814,1986.959,1994.63,1990.7945,7.671,0.123238887,1.237764729,1.114525842,0.001376233,0.014434,0.094768094,80.79079782,22.715,NA,NA,NA,no
africa,GABON,LOP,LOP-01,1096,2,2237,Lope Reitsma,Main Plot View,1,1,-0.166666667,11.41666667,250,0.007075417,0.014523225,357,337,317,2.525923956,5.184791279,-2.658867323,34.17558478,34.52378948,34.87199418,0.028010533,0.313258125,0.294977153,0.341268658,0.046291506,423.2924871,433.3177391,443.3429911,3.402141548,0.188285498,4.546646793,0.1813254,0.012573924,4.928831615,3.596040871,1.332790743,0.650049383,0.649329755,0.648610127,-9.57E-05,0.608004584,0.605482369,0.602960154,31.65131323,32.31973309,32.98815294,0.088861985,1.343013898,37,10.97922849,1994.63,2009.674,2002.152,15.044,0.314862839,1.164403282,0.849540443,0.003954869,0.016296225,0.043617199,85.8808984,22.715,0.071848137,-0.023021458,-0.094869594,no
africa,NIGERIA,OBE,OBE-83,1100,1,1313,Oban East 83,combined,1,1,5.303,8.467,121,NA,NA,594,598,602,2.919708029,0,2.919708029,29.85513461,30.27161084,30.68808706,0.025281795,0.27871545,0,0.303997245,0.303997245,326.2146574,331.113118,336.0115787,0,0.142320474,3.433198253,0,0.004174846,3.579693573,0.004174846,3.575518728,0.656385263,0.656333918,0.656282574,-3.75E-05,0.65675624,0.656976223,0.657196206,23.26218936,23.32551713,23.3888449,0.046224648,2.158045065,1,2.173913043,1987.079,1989.819,1988.449,2.74,1.096063174,1.097342959,0.001279785,0.005979128,0.005779795,0,91.1292128,15.042,NA,NA,NA,no
africa,NIGERIA,OBE,OBE-83,1100,2,1313,Oban East 83,combined,1,1,5.303,8.467,121,NA,0.02989552,602,612.5,623,7.803609169,6.096569663,1.707039506,30.68808706,31.83098904,32.97389103,0.078789571,0.388406525,0.281388588,0.467196096,0.185807508,336.0115787,350.6598778,365.3081768,3.138749017,0.479843709,5.040355328,0,0.020016637,5.540215674,3.158765654,2.38145002,0.660717391,0.660717391,0.660717391,0,0.66958735,0.675290026,0.680992701,32.64894988,33.13414554,33.6193412,0.078880777,3.397404633,1,2.352941176,1989.819,2002.121,1995.97,12.302,0.708740463,1.648816894,0.94007643,0.003888082,0.009564242,0.041849987,60.6495484,15.042,-0.15876462,0.260673062,0.419437682,no
africa,NIGERIA,OBE,OBE-84,1111,1,1314,Oban East 84,combined,1,1,5.298,8.487,125,NA,NA,641,655,669,15.49786904,4.649360713,10.84850833,27.29711007,27.78250931,28.26790854,0.145394515,0.371994209,0.141256035,0.517388724,0.376132688,316.1867536,320.933098,325.6794424,1.093916948,0.754928159,4.016899974,0.006790282,0.005352915,4.78397133,1.106060145,3.677911184,0.694278044,0.693241447,0.69220485,-0.000803252,0.709515433,0.708765208,0.708014984,23.75348467,23.80699496,23.86050525,0.041464773,1.749380672,1,3.03030303,1987.249,1989.83,1988.5395,2.581,1.163208497,1.513020794,0.349812297,0.005615132,0.006386168,0.091159746,66.09294493,14.88,NA,NA,NA,no
africa,NIGERIA,OBE,OBE-84,1111,2,1314,Oban East 84,combined,1,1,5.298,8.487,125,NA,0.031772567,669,674.5,680,7.805512643,6.911130986,0.894381657,28.26790854,30.52126299,32.77461745,0.080274985,0.522736917,0.236583013,0.603011902,0.366428889,325.6794424,359.10486,392.5302776,2.690639205,0.500094221,7.626014146,0.022720686,0.025880013,8.174709066,2.739239904,5.435469162,0.669606061,0.669606061,0.669606061,0,0.708811357,0.708440147,0.708068938,33.53173186,34.37759914,35.22346642,0.137550578,2.976432463,4,13.1147541,1989.83,2002.129,1995.9795,12.299,1.668962929,2.510047612,0.841084683,0.008058516,0.013058243,0.031654579,39.83988173,14.88,0.236230911,0.455744319,0.219513408,no
africa,CONGO-BRAZZAVILLE,KOL,KOL-01,1191,1,2294,Kolongoma Terra Firme,Main Plot View,1,1,1.202775,17.88015,336,0.010148215,0.021564956,358,353.5,349,3.633060854,7.720254314,-4.08719346,25.45731409,24.87697632,24.29663855,0.031588201,0.320132143,0.878820954,0.351720344,-0.52710061,349.0873435,341.4488801,333.8104167,11.80044514,0.207110183,4.655584406,0.125840198,0.002856643,4.991391429,11.92914198,-6.937750553,0.677673184,0.677862548,0.678051913,0.000171993,0.706556481,0.707618402,0.708680323,29.18891557,29.16473925,29.14056293,-0.021958507,2.19208877,45,12.72984441,2012.12,2014.322,2013.221,2.202,-1.98739676,1.429840274,3.417237034,-0.019625886,0.01365274,0.694143832,69.93788174,2.202,NA,NA,NA,no
africa,CONGO-BRAZZAVILLE,KOL,KOL-02,1195,1,2295,Kolongoma Short Swamp,Main Plot View,1,0.6,1.1890875,17.83684,325,0.020700848,0.00414017,185,188.3333333,191.6666667,3.829656863,0.765931373,3.06372549,13.65800599,14.04643775,14.4348695,0.042538791,0.359638487,0.045162801,0.402177278,0.357014478,134.6801793,138.6464656,142.6127519,0.378469422,0.236018435,3.787934694,0.007497865,0.0001316,4.031582594,0.386098887,3.645483707,0.60245045,0.602389018,0.602327586,-5.65E-05,0.617420002,0.616419559,0.615419117,23.69961793,23.76813353,23.83664913,0.062973896,4.353275401,15,7.96460177,2012.134,2014.31,2013.222,2.176,2.706770756,2.993449084,0.286678328,0.019356551,0.020661462,0.227081653,33.40628058,2.176,NA,NA,NA,no
africa,CONGO-BRAZZAVILLE,KOL,KOL-03,1196,1,2296,Kolongoma Tall Swamp,Main Plot View,1,0.6,1.1934325,17.850705,334,0.01973716,0.025658308,388.3333333,385.8333333,383.3333333,7.664597225,9.963976393,-2.299379168,28.45560901,27.95514676,27.45468451,0.084705857,0.407962787,0.952969637,0.492668644,-0.460300993,278.8872364,273.7805678,268.6738992,9.736918178,0.552842589,4.487208626,0.170438336,0.002522896,5.213012447,9.90987941,-4.696866963,0.656360515,0.657811945,0.659263374,0.001334955,0.611352245,0.610641452,0.609930659,24.31562583,24.34477705,24.37392827,0.02681188,2.299379168,50,12.95896328,2012.139,2014.3135,2013.22625,2.1745,-1.684145543,1.869218726,3.553364269,-0.012173305,0.012237842,0.449396224,53.49828707,2.1745,NA,NA,NA,no
africa,CONGO-BRAZZAVILLE,KOL,KOL-04,1197,1,2297,Kolongoma Monodominant forest,Main Plot View,1,1,1.22609,17.9129825,329,0.006148374,0.003074187,297,298,299,1.826067108,0.913033554,0.913033554,35.84912375,36.12263787,36.396152,0.014630887,0.248789255,0.013692568,0.263420142,0.249727574,561.5487999,566.3829424,571.2170849,0.107626921,0.094742089,4.42661917,0.000684052,0.000130946,4.522176257,0.108441919,4.413734338,0.708787879,0.708769355,0.708750831,-1.69E-05,0.712312792,0.712341929,0.712371066,34.07677586,34.11354245,34.15030904,0.03356913,1.075522576,30,10.06711409,2012.137,2014.3275,2013.23225,2.1905,0.785993014,0.805304233,0.019311219,0.014811189,0.015005489,0.05381346,124.1766725,2.1905,NA,NA,NA,no
africa,GABON,MNG,MNG-04,1721,1,2581,GEM Mondah Plot 4 Mixed forest,Main Plot View,1,1,0.576685,9.323655,39,NA,0.00410052,443,441.5,440,0,1.816530427,-1.816530427,35.32697063,35.18570931,35.04444799,0,0.574448254,0.745518579,0.574448254,-0.171070325,423.4689431,420.4459436,417.422944,11.46871508,0,7.807801337,0.061805768,0.000702057,7.870309162,11.5312229,-3.66091374,0.635952596,0.635952596,0.635952596,0,0.619662602,0.619337794,0.619012986,29.49253807,29.40428813,29.31603819,-0.106872468,2.496353178,11,2.491506229,2011.984,2013.6355,2012.80975,1.6515,-0.864505839,1.85853279,2.723038629,-0.00829199,0.017745003,3.822905026,53.80588416,2.823,NA,NA,NA,no
africa,GABON,MNG,MNG-04,1721,2,2581,GEM Mondah Plot 4 Mixed forest,Main Plot View,1,1,0.576685,9.323655,39,0.015520118,0.001940015,440,443.5,447,6.828851899,0.853606487,5.975245412,35.04444799,35.3540755,35.66370302,0.059248453,0.478372848,0.009021185,0.537621301,0.528600116,417.422944,421.4835686,425.5441932,0.057044506,0.316789232,6.672606244,0,0.000988176,6.990383652,0.058032682,6.93235097,0.635952596,0.635450628,0.634948661,-0.000856966,0.619012986,0.618782902,0.618552818,29.31603819,29.35622141,29.39640464,0.068601324,1.697490805,57,12.85231116,2013.6355,2014.807,2014.22125,1.1715,1.660749863,1.674652472,0.01390261,0.015631006,0.015199559,0.057044506,59.71388193,2.823,7.504969684,-0.623397457,-8.128367141,no
africa,GABON,LPG,LPG-01,1722,1,2582,"GEM Lope Plot 01: Mature, mixed forest (Angak)",Main Plot View,1,1,-0.1741475,11.57372,399,0.002657175,0.007971526,366,364,362,0.972526137,2.91757841,-1.945052273,32.04548364,32.33346323,32.62144282,0.017015624,0.323636365,0.060584312,0.340651989,0.280067677,433.7165719,438.1299367,442.5433014,0.467161078,0.14892743,4.610346236,0.006646557,0.002375642,4.768295865,0.476183277,4.292112588,0.745401639,0.745403265,0.745404891,1.58E-06,0.647148492,0.64716124,0.647173987,32.91944439,32.96785142,33.01625845,0.047077099,1.616824702,20,5.494505495,2011.337,2013.3935,2012.36525,2.0565,0.989612311,1.09940366,0.109791349,0.011791518,0.012806517,0.07786018,90.95840195,3.044,NA,NA,NA,no
